"date","age","age_group","dose1","pct_dose1","complete","pct_complete"
2022-01-12,"5-11",1,7680854,26.7,5060313,17.6
2022-01-11,"5-11",1,7680854,26.7,5060313,17.6
2022-01-10,"5-11",1,7675049,26.7,5054041,17.6
2022-01-09,"5-11",1,7634127,26.6,5012145,17.4
2022-01-08,"5-11",1,7608822,26.5,4986462,17.3
2022-01-07,"5-11",1,7538359,26.2,4910135,17.1
2022-01-06,"5-11",1,7453372,25.9,4825272,16.8
2022-01-05,"5-11",1,7377911,25.7,4753907,16.5
2022-01-04,"5-11",1,7297799,25.4,4683393,16.3
2022-01-03,"5-11",1,7216734,25.1,4612371,16
2022-01-02,"5-11",1,7144983,24.9,4548875,15.8
2022-01-01,"5-11",1,7117400,24.8,4514976,15.7
2021-12-31,"5-11",1,7110555,24.7,4509785,15.7
2021-12-30,"5-11",1,7078135,24.6,4479267,15.6
2021-12-29,"5-11",1,6978612,24.3,4404554,15.3
2021-12-28,"5-11",1,6871876,23.9,4320779,15
2021-12-27,"5-11",1,6771717,23.6,4234341,14.7
2021-12-26,"5-11",1,6692302,23.3,4151128,14.4
2021-12-25,"5-11",1,6671977,23.2,4122921,14.3
2021-12-24,"5-11",1,6671765,23.2,4122716,14.3
2021-12-23,"5-11",1,6658175,23.2,4106754,14.3
2021-12-22,"5-11",1,6592216,22.9,4047261,14.1
2021-12-21,"5-11",1,6501555,22.6,3963821,13.8
2021-12-20,"5-11",1,6405606,22.3,3879318,13.5
2021-12-19,"5-11",1,6315475,22,3801579,13.2
2021-12-18,"5-11",1,6282077,21.9,3772614,13.1
2021-12-17,"5-11",1,6198472,21.6,3696848,12.9
2021-12-16,"5-11",1,6098218,21.2,3598626,12.5
2021-12-15,"5-11",1,6013558,20.9,3550676,12.4
2021-12-14,"5-11",1,5931129,20.6,3441266,12
2021-12-13,"5-11",1,5854818,20.4,3309227,11.5
2021-12-12,"5-11",1,5786350,20.1,3178865,11.1
2021-12-11,"5-11",1,5753212,20,3107866,10.8
2021-12-10,"5-11",1,5672928,19.7,2879173,10
2021-12-09,"5-11",1,5570033,19.4,2668698,9.3
2021-12-08,"5-11",1,5474332,19,2494976,8.7
2021-12-07,"5-11",1,5378440,18.7,2311661,8
2021-12-06,"5-11",1,5288823,18.4,2137974,7.4
2021-12-05,"5-11",1,5211609,18.1,1977660,6.9
2021-12-04,"5-11",1,5175873,18,1853975,6.4
2021-12-03,"5-11",1,5080236,17.7,1524027,5.3
2021-12-02,"5-11",1,4966273,17.3,1246126,4.3
2021-12-01,"5-11",1,4871782,16.9,1034870,3.6
2021-11-30,"5-11",1,4766694,16.6,808704,2.8
2021-11-29,"5-11",1,4668994,16.2,596528,2.1
2021-11-28,"5-11",1,4584342,15.9,405532,1.4
2021-11-27,"5-11",1,4551102,15.8,315363,1.1
2021-11-26,"5-11",1,4487195,15.6,202952,0.7
2021-11-25,"5-11",1,4404870,15.3,154529,0.5
2021-11-24,"5-11",1,4403255,15.3,153974,0.5
2021-11-23,"5-11",1,4267905,14.8,136661,0.5
2021-11-22,"5-11",1,4099113,14.3,132116,0.5
2021-11-21,"5-11",1,3936445,13.7,129911,0.5
2021-11-20,"5-11",1,3859530,13.4,129650,0.5
2021-11-19,"5-11",1,3609036,12.6,128289,0.4
2021-11-18,"5-11",1,3373494,11.7,127701,0.4
2021-11-17,"5-11",1,3173023,11,127233,0.4
2021-11-16,"5-11",1,2965927,10.3,126565,0.4
2021-11-15,"5-11",1,2769432,9.6,126054,0.4
2021-11-14,"5-11",1,2588680,9,125358,0.4
2021-11-13,"5-11",1,2458508,8.6,125122,0.4
2021-11-12,"5-11",1,2110093,7.3,124640,0.4
2021-11-11,"5-11",1,1792226,6.2,123907,0.4
2021-11-10,"5-11",1,1505403,5.2,123461,0.4
2021-11-09,"5-11",1,1214935,4.2,123036,0.4
2021-11-08,"5-11",1,961881,3.3,122627,0.4
2021-11-07,"5-11",1,742227,2.6,122319,0.4
2021-11-06,"5-11",1,619902,2.2,122140,0.4
2021-11-05,"5-11",1,407627,1.4,121889,0.4
2021-11-04,"5-11",1,286962,1,121691,0.4
2021-11-03,"5-11",1,217069,0.8,121553,0.4
2021-11-02,"5-11",1,193785,0.7,121501,0.4
2021-11-01,"5-11",1,193406,0.7,121474,0.4
2021-10-31,"5-11",1,193206,0.7,121445,0.4
2021-10-30,"5-11",1,193193,0.7,121440,0.4
2021-10-29,"5-11",1,193146,0.7,121429,0.4
2021-10-28,"5-11",1,193047,0.7,121403,0.4
2021-10-27,"5-11",1,192978,0.7,121383,0.4
2021-10-26,"5-11",1,192935,0.7,121367,0.4
2021-10-25,"5-11",1,192895,0.7,121346,0.4
2021-10-24,"5-11",1,192861,0.7,121333,0.4
2021-10-23,"5-11",1,192834,0.7,121330,0.4
2021-10-22,"5-11",1,192811,0.7,121324,0.4
2021-10-21,"5-11",1,192752,0.7,121315,0.4
2021-10-20,"5-11",1,192719,0.7,121310,0.4
2021-10-19,"5-11",1,192664,0.7,121299,0.4
2021-10-18,"5-11",1,192615,0.7,121287,0.4
2021-10-17,"5-11",1,192572,0.7,121280,0.4
2021-10-16,"5-11",1,192561,0.7,121277,0.4
2021-10-15,"5-11",1,192529,0.7,121269,0.4
2021-10-14,"5-11",1,192467,0.7,121255,0.4
2021-10-13,"5-11",1,192390,0.7,121244,0.4
2021-10-12,"5-11",1,192314,0.7,121233,0.4
2021-10-11,"5-11",1,192210,0.7,121219,0.4
2021-10-10,"5-11",1,192127,0.7,121212,0.4
2021-10-09,"5-11",1,192079,0.7,121209,0.4
2021-10-08,"5-11",1,192025,0.7,121200,0.4
2021-10-07,"5-11",1,191935,0.7,121176,0.4
2021-10-06,"5-11",1,191880,0.7,121165,0.4
2021-10-05,"5-11",1,191816,0.7,121147,0.4
2021-10-04,"5-11",1,191770,0.7,121125,0.4
2021-10-03,"5-11",1,191728,0.7,121106,0.4
2021-10-02,"5-11",1,191715,0.7,121096,0.4
2021-10-01,"5-11",1,191695,0.7,121079,0.4
2021-09-30,"5-11",1,191648,0.7,121021,0.4
2021-09-29,"5-11",1,191608,0.7,120971,0.4
2021-09-28,"5-11",1,191574,0.7,120895,0.4
2021-09-27,"5-11",1,191531,0.7,120854,0.4
2021-09-26,"5-11",1,191490,0.7,120821,0.4
2021-09-25,"5-11",1,191470,0.7,120807,0.4
2021-09-24,"5-11",1,191443,0.7,120778,0.4
2021-09-23,"5-11",1,191391,0.7,120703,0.4
2021-09-22,"5-11",1,191350,0.7,120633,0.4
2021-09-21,"5-11",1,191315,0.7,120556,0.4
2021-09-20,"5-11",1,191281,0.7,120472,0.4
2021-09-19,"5-11",1,191248,0.7,120382,0.4
2021-09-18,"5-11",1,191231,0.7,120359,0.4
2021-09-17,"5-11",1,191194,0.7,120312,0.4
2021-09-16,"5-11",1,191132,0.7,120216,0.4
2021-09-15,"5-11",1,191088,0.7,120112,0.4
2021-09-14,"5-11",1,191038,0.7,120043,0.4
2021-09-13,"5-11",1,190957,0.7,119994,0.4
2021-09-12,"5-11",1,190909,0.7,119944,0.4
2021-09-11,"5-11",1,190881,0.7,119928,0.4
2021-09-10,"5-11",1,190825,0.7,119877,0.4
2021-09-09,"5-11",1,190717,0.7,119805,0.4
2021-09-08,"5-11",1,190610,0.7,119733,0.4
2021-09-07,"5-11",1,190505,0.7,119686,0.4
2021-09-06,"5-11",1,190413,0.7,119613,0.4
2021-09-05,"5-11",1,190397,0.7,119599,0.4
2021-09-04,"5-11",1,190375,0.7,119575,0.4
2021-09-03,"5-11",1,190311,0.7,119533,0.4
2021-09-02,"5-11",1,190188,0.7,119459,0.4
2021-09-01,"5-11",1,190081,0.7,119417,0.4
2021-08-31,"5-11",1,189970,0.7,119371,0.4
2021-08-30,"5-11",1,189866,0.7,119322,0.4
2021-08-29,"5-11",1,189744,0.7,119280,0.4
2021-08-28,"5-11",1,189702,0.7,119255,0.4
2021-08-27,"5-11",1,189600,0.7,119203,0.4
2021-08-26,"5-11",1,189422,0.7,119111,0.4
2021-08-25,"5-11",1,189280,0.7,119076,0.4
2021-08-24,"5-11",1,189192,0.7,119036,0.4
2021-08-23,"5-11",1,189096,0.7,118993,0.4
2021-08-22,"5-11",1,189015,0.7,118961,0.4
2021-08-21,"5-11",1,188984,0.7,118936,0.4
2021-08-20,"5-11",1,188901,0.7,118887,0.4
2021-08-19,"5-11",1,188764,0.7,118830,0.4
2021-08-18,"5-11",1,188653,0.7,118800,0.4
2021-08-17,"5-11",1,188534,0.7,118764,0.4
2021-08-16,"5-11",1,188434,0.7,118742,0.4
2021-08-15,"5-11",1,188320,0.7,118707,0.4
2021-08-14,"5-11",1,188280,0.7,118683,0.4
2021-08-13,"5-11",1,188164,0.7,118650,0.4
2021-08-12,"5-11",1,188009,0.7,118601,0.4
2021-08-11,"5-11",1,187869,0.7,118569,0.4
2021-08-10,"5-11",1,187717,0.7,118541,0.4
2021-08-09,"5-11",1,187577,0.7,118507,0.4
2021-08-08,"5-11",1,187428,0.7,118486,0.4
2021-08-07,"5-11",1,187375,0.7,118475,0.4
2021-08-06,"5-11",1,187297,0.7,118454,0.4
2021-08-05,"5-11",1,187176,0.7,118428,0.4
2021-08-04,"5-11",1,187054,0.7,118408,0.4
2021-08-03,"5-11",1,186949,0.7,118379,0.4
2021-08-02,"5-11",1,186840,0.6,118364,0.4
2021-08-01,"5-11",1,186763,0.6,118343,0.4
2021-07-31,"5-11",1,186716,0.6,118324,0.4
2021-07-30,"5-11",1,186632,0.6,118306,0.4
2021-07-29,"5-11",1,186532,0.6,118282,0.4
2021-07-28,"5-11",1,186457,0.6,118261,0.4
2021-07-27,"5-11",1,186374,0.6,118238,0.4
2021-07-26,"5-11",1,186305,0.6,118224,0.4
2021-07-25,"5-11",1,186240,0.6,118206,0.4
2021-07-24,"5-11",1,186206,0.6,118199,0.4
2021-07-23,"5-11",1,186128,0.6,118191,0.4
2021-07-22,"5-11",1,186045,0.6,118171,0.4
2021-07-21,"5-11",1,185974,0.6,118144,0.4
2021-07-20,"5-11",1,185894,0.6,118113,0.4
2021-07-19,"5-11",1,185830,0.6,118099,0.4
2021-07-18,"5-11",1,185770,0.6,118081,0.4
2021-07-17,"5-11",1,185745,0.6,118069,0.4
2021-07-16,"5-11",1,185699,0.6,118054,0.4
2021-07-15,"5-11",1,185643,0.6,118039,0.4
2021-07-14,"5-11",1,185597,0.6,118012,0.4
2021-07-13,"5-11",1,185535,0.6,117987,0.4
2021-07-12,"5-11",1,185472,0.6,117966,0.4
2021-07-11,"5-11",1,185420,0.6,117942,0.4
2021-07-10,"5-11",1,185389,0.6,117931,0.4
2021-07-09,"5-11",1,185346,0.6,117892,0.4
2021-07-08,"5-11",1,185277,0.6,117847,0.4
2021-07-07,"5-11",1,185217,0.6,117787,0.4
2021-07-06,"5-11",1,185166,0.6,117749,0.4
2021-07-05,"5-11",1,185108,0.6,117679,0.4
2021-07-04,"5-11",1,185071,0.6,117666,0.4
2021-07-03,"5-11",1,185067,0.6,117666,0.4
2021-07-02,"5-11",1,185030,0.6,117645,0.4
2021-07-01,"5-11",1,184979,0.6,117563,0.4
2021-06-30,"5-11",1,184924,0.6,117469,0.4
2021-06-29,"5-11",1,182368,0.6,114940,0.4
2021-06-28,"5-11",1,179978,0.6,112291,0.4
2021-06-27,"5-11",1,177639,0.6,109771,0.4
2021-06-26,"5-11",1,176641,0.6,108839,0.4
2021-06-25,"5-11",1,174793,0.6,106598,0.4
2021-06-24,"5-11",1,171998,0.6,103594,0.4
2021-06-23,"5-11",1,169501,0.6,100903,0.4
2021-06-22,"5-11",1,166889,0.6,97984,0.3
2021-06-21,"5-11",1,164439,0.6,95118,0.3
2021-06-20,"5-11",1,162008,0.6,93781,0.3
2021-06-19,"5-11",1,161195,0.6,92925,0.3
2021-06-18,"5-11",1,159439,0.6,90340,0.3
2021-06-17,"5-11",1,156717,0.5,86445,0.3
2021-06-16,"5-11",1,154036,0.5,82863,0.3
2021-06-15,"5-11",1,151207,0.5,78508,0.3
2021-06-14,"5-11",1,148545,0.5,74380,0.3
2021-06-13,"5-11",1,146037,0.5,69951,0.2
2021-06-12,"5-11",1,145403,0.5,67707,0.2
2021-06-11,"5-11",1,143173,0.5,61592,0.2
2021-06-10,"5-11",1,140110,0.5,55237,0.2
2021-06-09,"5-11",1,136893,0.5,48721,0.2
2021-06-08,"5-11",1,133808,0.5,41706,0.1
2021-06-07,"5-11",1,130689,0.5,35084,0.1
2021-06-06,"5-11",1,127890,0.4,28347,0.1
2021-06-05,"5-11",1,126658,0.4,24129,0.1
2021-06-04,"5-11",1,123543,0.4,16199,0.1
2021-06-03,"5-11",1,120024,0.4,8654,0
2021-06-02,"5-11",1,116959,0.4,2688,0
2021-06-01,"5-11",1,113665,0.4,2013,0
2021-05-31,"5-11",1,110512,0.4,1710,0
2021-05-30,"5-11",1,110210,0.4,1694,0
2021-05-29,"5-11",1,109223,0.4,1689,0
2021-05-28,"5-11",1,106803,0.4,1680,0
2021-05-27,"5-11",1,102704,0.4,1644,0
2021-05-26,"5-11",1,98867,0.3,1613,0
2021-05-25,"5-11",1,94432,0.3,1593,0
2021-05-24,"5-11",1,90514,0.3,1572,0
2021-05-23,"5-11",1,86386,0.3,1544,0
2021-05-22,"5-11",1,83764,0.3,1539,0
2021-05-21,"5-11",1,76540,0.3,1518,0
2021-05-20,"5-11",1,69495,0.2,1488,0
2021-05-19,"5-11",1,62559,0.2,1464,0
2021-05-18,"5-11",1,54409,0.2,1431,0
2021-05-17,"5-11",1,47076,0.2,1402,0
2021-05-16,"5-11",1,39702,0.1,1380,0
2021-05-15,"5-11",1,34208,0.1,1368,0
2021-05-14,"5-11",1,24142,0.1,1344,0
2021-05-13,"5-11",1,14667,0.1,1314,0
2021-05-12,"5-11",1,6218,0,1290,0
2021-05-11,"5-11",1,5506,0,1266,0
2021-05-10,"5-11",1,5396,0,1251,0
2021-05-09,"5-11",1,5347,0,1238,0
2021-05-08,"5-11",1,5343,0,1233,0
2021-05-07,"5-11",1,5322,0,1228,0
2021-05-06,"5-11",1,5269,0,1212,0
2021-05-05,"5-11",1,5228,0,1188,0
2021-05-04,"5-11",1,5153,0,1172,0
2021-05-03,"5-11",1,5095,0,1155,0
2021-05-02,"5-11",1,5047,0,1138,0
2021-05-01,"5-11",1,5032,0,1131,0
2021-04-30,"5-11",1,4988,0,1125,0
2021-04-29,"5-11",1,4941,0,1098,0
2021-04-28,"5-11",1,4891,0,1084,0
2021-04-27,"5-11",1,4809,0,1055,0
2021-04-26,"5-11",1,4753,0,1040,0
2021-04-25,"5-11",1,4697,0,1025,0
2021-04-24,"5-11",1,4689,0,1017,0
2021-04-23,"5-11",1,4665,0,1010,0
2021-04-22,"5-11",1,4600,0,998,0
2021-04-21,"5-11",1,4528,0,982,0
2021-04-20,"5-11",1,4462,0,955,0
2021-04-19,"5-11",1,4400,0,946,0
2021-04-18,"5-11",1,4355,0,933,0
2021-04-17,"5-11",1,4339,0,933,0
2021-04-16,"5-11",1,4289,0,926,0
2021-04-15,"5-11",1,4211,0,912,0
2021-04-14,"5-11",1,4162,0,897,0
2021-04-13,"5-11",1,4091,0,888,0
2021-04-12,"5-11",1,4023,0,876,0
2021-04-11,"5-11",1,3973,0,857,0
2021-04-10,"5-11",1,3961,0,846,0
2021-04-09,"5-11",1,3930,0,832,0
2021-04-08,"5-11",1,3868,0,806,0
2021-04-07,"5-11",1,3797,0,778,0
2021-04-06,"5-11",1,3751,0,758,0
2021-04-05,"5-11",1,3717,0,743,0
2021-04-04,"5-11",1,3673,0,734,0
2021-04-03,"5-11",1,3668,0,730,0
2021-04-02,"5-11",1,3633,0,716,0
2021-04-01,"5-11",1,3586,0,699,0
2021-03-31,"5-11",1,3523,0,676,0
2021-03-30,"5-11",1,3461,0,659,0
2021-03-29,"5-11",1,3419,0,652,0
2021-03-28,"5-11",1,3391,0,643,0
2021-03-27,"5-11",1,3384,0,636,0
2021-03-26,"5-11",1,3351,0,626,0
2021-03-25,"5-11",1,3317,0,602,0
2021-03-24,"5-11",1,3270,0,591,0
2021-03-23,"5-11",1,3227,0,580,0
2021-03-22,"5-11",1,3181,0,572,0
2021-03-21,"5-11",1,3152,0,563,0
2021-03-20,"5-11",1,3145,0,558,0
2021-03-19,"5-11",1,3115,0,552,0
2021-03-18,"5-11",1,3076,0,527,0
2021-03-17,"5-11",1,3040,0,514,0
2021-03-16,"5-11",1,3001,0,499,0
2021-03-15,"5-11",1,2963,0,489,0
2021-03-14,"5-11",1,2925,0,477,0
2021-03-13,"5-11",1,2858,0,473,0
2021-03-12,"5-11",1,2738,0,449,0
2021-03-11,"5-11",1,2628,0,422,0
2021-03-10,"5-11",1,2575,0,394,0
2021-03-09,"5-11",1,2552,0,370,0
2021-03-08,"5-11",1,2490,0,353,0
2021-03-07,"5-11",1,2473,0,350,0
2021-03-06,"5-11",1,2465,0,350,0
2021-03-05,"5-11",1,2439,0,344,0
2021-03-04,"5-11",1,2342,0,331,0
2021-03-03,"5-11",1,2313,0,313,0
2021-03-02,"5-11",1,2288,0,300,0
2021-03-01,"5-11",1,2270,0,294,0
2021-02-28,"5-11",1,2247,0,275,0
2021-02-27,"5-11",1,2235,0,274,0
2021-02-26,"5-11",1,2219,0,266,0
2021-02-25,"5-11",1,2115,0,253,0
2021-02-24,"5-11",1,2087,0,241,0
2021-02-23,"5-11",1,2061,0,231,0
2021-02-22,"5-11",1,2045,0,223,0
2021-02-21,"5-11",1,2031,0,216,0
2021-02-20,"5-11",1,2026,0,209,0
2021-02-19,"5-11",1,2010,0,198,0
2021-02-18,"5-11",1,1993,0,190,0
2021-02-17,"5-11",1,1974,0,171,0
2021-02-16,"5-11",1,1954,0,164,0
2021-02-15,"5-11",1,1932,0,160,0
2021-02-14,"5-11",1,1911,0,152,0
2021-02-13,"5-11",1,1903,0,150,0
2021-02-12,"5-11",1,1885,0,142,0
2021-02-11,"5-11",1,1848,0,133,0
2021-02-10,"5-11",1,1814,0,128,0
2021-02-09,"5-11",1,1778,0,117,0
2021-02-08,"5-11",1,1746,0,111,0
2021-02-07,"5-11",1,1718,0,105,0
2021-02-06,"5-11",1,1697,0,104,0
2021-02-05,"5-11",1,1686,0,100,0
2021-02-04,"5-11",1,1644,0,96,0
2021-02-03,"5-11",1,1606,0,89,0
2021-02-02,"5-11",1,1553,0,87,0
2021-02-01,"5-11",1,1505,0,81,0
2021-01-31,"5-11",1,1477,0,70,0
2021-01-30,"5-11",1,1470,0,70,0
2021-01-29,"5-11",1,1455,0,66,0
2021-01-28,"5-11",1,1425,0,63,0
2021-01-27,"5-11",1,1405,0,59,0
2021-01-26,"5-11",1,1376,0,48,0
2021-01-25,"5-11",1,1354,0,44,0
2021-01-24,"5-11",1,1331,0,39,0
2021-01-23,"5-11",1,1316,0,39,0
2021-01-22,"5-11",1,1286,0,38,0
2021-01-21,"5-11",1,1249,0,37,0
2021-01-20,"5-11",1,1194,0,37,0
2021-01-19,"5-11",1,1165,0,35,0
2021-01-18,"5-11",1,1133,0,32,0
2021-01-17,"5-11",1,1110,0,29,0
2021-01-16,"5-11",1,1061,0,28,0
2021-01-15,"5-11",1,1046,0,27,0
2021-01-14,"5-11",1,1008,0,26,0
2021-01-13,"5-11",1,973,0,24,0
2021-01-12,"5-11",1,943,0,23,0
2021-01-11,"5-11",1,913,0,21,0
2021-01-10,"5-11",1,892,0,20,0
2021-01-09,"5-11",1,866,0,17,0
2021-01-08,"5-11",1,846,0,17,0
2021-01-07,"5-11",1,813,0,17,0
2021-01-06,"5-11",1,732,0,15,0
2021-01-05,"5-11",1,670,0,12,0
2021-01-04,"5-11",1,489,0,11,0
2021-01-03,"5-11",1,361,0,11,0
2021-01-02,"5-11",1,254,0,11,0
2021-01-01,"5-11",1,217,0,11,0
2020-12-31,"5-11",1,198,0,8,0
2020-12-30,"5-11",1,190,0,8,0
2020-12-29,"5-11",1,165,0,8,0
2020-12-28,"5-11",1,139,0,7,0
2020-12-27,"5-11",1,131,0,7,0
2020-12-26,"5-11",1,128,0,7,0
2020-12-25,"5-11",1,127,0,7,0
2020-12-24,"5-11",1,127,0,7,0
2020-12-23,"5-11",1,122,0,6,0
2020-12-22,"5-11",1,110,0,6,0
2020-12-21,"5-11",1,100,0,5,0
2020-12-20,"5-11",1,84,0,4,0
2020-12-19,"5-11",1,80,0,4,0
2020-12-18,"5-11",1,76,0,4,0
2020-12-17,"5-11",1,70,0,4,0
2020-12-16,"5-11",1,60,0,4,0
2020-12-15,"5-11",1,57,0,4,0
2020-12-14,"5-11",1,53,0,4,0
2020-12-13,"5-11",1,52,0,3,0
2022-01-12,"12-15",2,10534551,62.3,8796941,52
2022-01-11,"12-15",2,10534551,62.3,8796941,52
2022-01-10,"12-15",2,10532417,62.3,8795881,52
2022-01-09,"12-15",2,10520195,62.2,8787776,52
2022-01-08,"12-15",2,10510343,62.1,8782198,51.9
2022-01-07,"12-15",2,10490882,62,8769378,51.8
2022-01-06,"12-15",2,10467759,61.9,8753463,51.7
2022-01-05,"12-15",2,10448939,61.8,8740952,51.7
2022-01-04,"12-15",2,10433094,61.7,8730374,51.6
2022-01-03,"12-15",2,10417369,61.6,8719364,51.5
2022-01-02,"12-15",2,10402001,61.5,8708824,51.5
2022-01-01,"12-15",2,10396141,61.5,8703026,51.5
2021-12-31,"12-15",2,10394759,61.5,8702145,51.4
2021-12-30,"12-15",2,10387878,61.4,8697347,51.4
2021-12-29,"12-15",2,10369640,61.3,8686576,51.4
2021-12-28,"12-15",2,10350223,61.2,8674478,51.3
2021-12-27,"12-15",2,10331963,61.1,8662266,51.2
2021-12-26,"12-15",2,10316922,61,8650164,51.1
2021-12-25,"12-15",2,10312522,61,8645006,51.1
2021-12-24,"12-15",2,10312455,61,8644979,51.1
2021-12-23,"12-15",2,10309479,60.9,8642241,51.1
2021-12-22,"12-15",2,10297202,60.9,8633635,51
2021-12-21,"12-15",2,10281352,60.8,8622043,51
2021-12-20,"12-15",2,10265285,60.7,8610750,50.9
2021-12-19,"12-15",2,10250114,60.6,8600427,50.8
2021-12-18,"12-15",2,10244777,60.6,8596062,50.8
2021-12-17,"12-15",2,10233956,60.5,8587529,50.8
2021-12-16,"12-15",2,10218690,60.4,8575278,50.7
2021-12-15,"12-15",2,10206655,60.3,8569479,50.7
2021-12-14,"12-15",2,10194340,60.3,8557361,50.6
2021-12-13,"12-15",2,10182722,60.2,8544857,50.5
2021-12-12,"12-15",2,10172169,60.1,8533038,50.4
2021-12-11,"12-15",2,10166817,60.1,8527221,50.4
2021-12-10,"12-15",2,10156580,60,8513236,50.3
2021-12-09,"12-15",2,10142100,60,8495068,50.2
2021-12-08,"12-15",2,10128982,59.9,8481793,50.1
2021-12-07,"12-15",2,10115352,59.8,8467568,50.1
2021-12-06,"12-15",2,10102765,59.7,8454094,50
2021-12-05,"12-15",2,10091071,59.7,8441484,49.9
2021-12-04,"12-15",2,10085255,59.6,8434613,49.9
2021-12-03,"12-15",2,10074305,59.6,8419231,49.8
2021-12-02,"12-15",2,10059057,59.5,8399349,49.7
2021-12-01,"12-15",2,10046160,59.4,8384640,49.6
2021-11-30,"12-15",2,10032402,59.3,8370615,49.5
2021-11-29,"12-15",2,10019603,59.2,8357483,49.4
2021-11-28,"12-15",2,10009005,59.2,8344832,49.3
2021-11-27,"12-15",2,10004550,59.1,8339750,49.3
2021-11-26,"12-15",2,9996822,59.1,8331383,49.3
2021-11-25,"12-15",2,9985590,59,8320800,49.2
2021-11-24,"12-15",2,9985240,59,8320531,49.2
2021-11-23,"12-15",2,9969123,58.9,8311779,49.1
2021-11-22,"12-15",2,9952020,58.8,8302172,49.1
2021-11-21,"12-15",2,9935523,58.7,8292569,49
2021-11-20,"12-15",2,9928684,58.7,8288980,49
2021-11-19,"12-15",2,9912460,58.6,8281069,49
2021-11-18,"12-15",2,9891891,58.5,8267873,48.9
2021-11-17,"12-15",2,9876009,58.4,8258365,48.8
2021-11-16,"12-15",2,9859712,58.3,8249248,48.8
2021-11-15,"12-15",2,9844194,58.2,8240525,48.7
2021-11-14,"12-15",2,9828802,58.1,8231395,48.7
2021-11-13,"12-15",2,9820918,58.1,8226704,48.6
2021-11-12,"12-15",2,9804326,58,8217517,48.6
2021-11-11,"12-15",2,9782438,57.8,8202546,48.5
2021-11-10,"12-15",2,9764313,57.7,8192921,48.4
2021-11-09,"12-15",2,9747249,57.6,8182970,48.4
2021-11-08,"12-15",2,9732816,57.5,8173919,48.3
2021-11-07,"12-15",2,9719790,57.5,8164568,48.3
2021-11-06,"12-15",2,9713453,57.4,8159198,48.2
2021-11-05,"12-15",2,9701356,57.4,8148724,48.2
2021-11-04,"12-15",2,9683147,57.2,8131344,48.1
2021-11-03,"12-15",2,9671533,57.2,8119767,48
2021-11-02,"12-15",2,9660847,57.1,8109131,47.9
2021-11-01,"12-15",2,9649775,57,8098604,47.9
2021-10-31,"12-15",2,9638516,57,8085898,47.8
2021-10-30,"12-15",2,9634530,57,8080434,47.8
2021-10-29,"12-15",2,9625474,56.9,8069392,47.7
2021-10-28,"12-15",2,9610921,56.8,8051510,47.6
2021-10-27,"12-15",2,9599379,56.8,8039773,47.5
2021-10-26,"12-15",2,9588487,56.7,8027592,47.5
2021-10-25,"12-15",2,9578143,56.6,8015695,47.4
2021-10-24,"12-15",2,9567500,56.6,8003386,47.3
2021-10-23,"12-15",2,9562165,56.5,7995819,47.3
2021-10-22,"12-15",2,9551464,56.5,7981448,47.2
2021-10-21,"12-15",2,9534716,56.4,7960342,47.1
2021-10-20,"12-15",2,9523211,56.3,7946483,47
2021-10-19,"12-15",2,9511748,56.2,7932564,46.9
2021-10-18,"12-15",2,9500707,56.2,7919066,46.8
2021-10-17,"12-15",2,9488774,56.1,7904311,46.7
2021-10-16,"12-15",2,9482633,56.1,7895711,46.7
2021-10-15,"12-15",2,9470222,56,7878582,46.6
2021-10-14,"12-15",2,9451311,55.9,7853311,46.4
2021-10-13,"12-15",2,9438925,55.8,7837385,46.3
2021-10-12,"12-15",2,9426282,55.7,7820648,46.2
2021-10-11,"12-15",2,9412956,55.6,7804401,46.1
2021-10-10,"12-15",2,9398096,55.6,7787215,46
2021-10-09,"12-15",2,9390505,55.5,7775575,46
2021-10-08,"12-15",2,9376387,55.4,7754703,45.8
2021-10-07,"12-15",2,9355041,55.3,7724737,45.7
2021-10-06,"12-15",2,9340904,55.2,7705363,45.6
2021-10-05,"12-15",2,9326819,55.1,7685689,45.4
2021-10-04,"12-15",2,9312932,55.1,7666571,45.3
2021-10-03,"12-15",2,9298565,55,7646710,45.2
2021-10-02,"12-15",2,9289898,54.9,7632051,45.1
2021-10-01,"12-15",2,9272988,54.8,7604787,45
2021-09-30,"12-15",2,9249822,54.7,7568688,44.7
2021-09-29,"12-15",2,9233589,54.6,7545369,44.6
2021-09-28,"12-15",2,9216578,54.5,7521738,44.5
2021-09-27,"12-15",2,9200086,54.4,7498528,44.3
2021-09-26,"12-15",2,9183619,54.3,7483313,44.2
2021-09-25,"12-15",2,9174079,54.2,7465024,44.1
2021-09-24,"12-15",2,9153164,54.1,7432124,43.9
2021-09-23,"12-15",2,9124519,53.9,7384955,43.7
2021-09-22,"12-15",2,9105988,53.8,7356097,43.5
2021-09-21,"12-15",2,9086091,53.7,7325284,43.3
2021-09-20,"12-15",2,9067048,53.6,7295074,43.1
2021-09-19,"12-15",2,9047450,53.5,7264304,42.9
2021-09-18,"12-15",2,9034716,53.4,7243466,42.8
2021-09-17,"12-15",2,9008663,53.3,7201888,42.6
2021-09-16,"12-15",2,8974540,53.1,7148110,42.3
2021-09-15,"12-15",2,8949000,52.9,7111186,42
2021-09-14,"12-15",2,8923614,52.8,7073854,41.8
2021-09-13,"12-15",2,8899553,52.6,7038484,41.6
